"data","n","p","lambda0","non_zeros","med_abs","max_abs","acc","sens","spec","sec"
"simulate50_50_0_10_data.csv",1000,101,0,86,2,10,0.947,0.936344969199179,0.957115009746589,0.73790717124939
"simulate50_50_0_2_data.csv",1000,101,0,88,3,10,0.948,0.951612903225806,0.944444444444444,1.07572507858276
"simulate50_50_0_3_data.csv",1000,101,0,85,3,10,0.965,0.95131845841785,0.978303747534517,1.85613107681274
"simulate50_50_0_4_data.csv",1000,101,0,80,2,10,0.955,0.971830985915493,0.938369781312127,1.37196612358093
"simulate50_50_0_5_data.csv",1000,101,0,87,3,10,0.966,0.95625,0.975,1.22352981567383
"simulate50_50_0_6_data.csv",1000,101,0,84,2,10,0.965,0.969574036511156,0.960552268244576,1.75754404067993
"simulate50_50_0_7_data.csv",1000,101,0,79,1,10,0.924,0.904471544715447,0.942913385826772,0.982609987258911
"simulate50_50_0_8_data.csv",1000,101,0,89,3,10,0.95,0.960159362549801,0.939759036144578,1.05913209915161
"simulate50_50_0_9_data.csv",1000,101,0,88,3,10,0.965,0.966403162055336,0.963562753036437,0.747070074081421
"simulate50_50_10_1_data.csv",1000,101,0,87,2,10,0.794,0.773469387755102,0.813725490196078,0.787199020385742
"simulate50_50_10_10_data.csv",1000,101,0,88,3,10,0.79,0.808219178082192,0.770961145194274,1.00851702690125
"simulate50_50_10_2_data.csv",1000,101,0,75,1,10,0.788,0.789366053169734,0.786692759295499,0.779263019561768
"simulate50_50_10_3_data.csv",1000,101,0,89,2,10,0.779,0.768774703557312,0.789473684210526,0.538971185684204
"simulate50_50_10_4_data.csv",1000,101,0,76,1,10,0.792,0.784708249496982,0.799204771371769,0.790419101715088
"simulate50_50_10_5_data.csv",1000,101,0,76,1,10,0.773,0.786407766990291,0.758762886597938,0.79508900642395
"simulate50_50_10_6_data.csv",1000,101,0,90,3,9,0.763,0.774390243902439,0.751968503937008,0.538441181182861
"simulate50_50_10_7_data.csv",1000,101,0,86,2,10,0.758,0.754,0.762,0.542618989944458
"simulate50_50_10_8_data.csv",1000,101,0,35,0,10,0.719,0.737373737373737,0.700990099009901,0.549746036529541
"simulate50_50_10_9_data.csv",1000,101,0,49,0,10,0.736,0.71953578336557,0.753623188405797,1.3122501373291
"simulate50_50_3_1_data.csv",1000,101,0,73,1,10,0.908,0.916326530612245,0.9,0.678593158721924
"simulate50_50_3_10_data.csv",1000,101,0,87,3,10,0.937,0.922431865828092,0.950286806883365,1.0533139705658
"simulate50_50_3_2_data.csv",1000,101,0,80,2,10,0.917,0.904572564612326,0.929577464788732,0.69523811340332
"simulate50_50_3_3_data.csv",1000,101,0,49,0,10,0.888,0.913385826771654,0.861788617886179,0.955317974090576
"simulate50_50_3_4_data.csv",1000,101,0,85,2,10,0.922,0.921971252566735,0.922027290448343,1.55590796470642
"simulate50_50_3_5_data.csv",1000,101,0,89,2,10,0.908,0.907597535934292,0.908382066276803,0.650184154510498
"simulate50_50_3_6_data.csv",1000,101,0,88,2,10,0.937,0.927450980392157,0.946938775510204,1.00509715080261
"simulate50_50_3_7_data.csv",1000,101,0,88,3,10,0.909,0.914460285132383,0.903732809430255,0.961080074310303
"simulate50_50_3_8_data.csv",1000,101,0,89,2,10,0.917,0.932038834951456,0.901030927835052,0.659970998764038
